"version","version_season","season","episode","castaway","castaway_id","confessional_count","confessional_time","exp_count","exp_time"
"US","US47",47,4,"Sierra","US0710",6,65,2.54203577164197,27.5387208594547
"US","US47",47,4,"Sol","US0711",7,79,3.79794651931396,42.8625392894004
"US","US47",47,4,"Sue","US0712",5,109,5.43371774643505,118.455046872284
"US","US47",47,4,"Teeny","US0713",7,100,9.58417350404394,136.916764343485
"US","US47",47,4,"Tiyana","US0714",2,18,2.54203577164197,22.8783219447777
"US","US47",47,5,"Andy","US0698",6,124,3.88567385931096,80.3039264257598
"US","US47",47,5,"Anika","US0699",1,38,5.53918914584098,210.489187541957
"US","US47",47,5,"Caroline","US0701",2,52,2.76552140181123,71.9035564470919
"US","US47",47,5,"Gabe","US0702",5,56,2.64908481544931,29.6697499330322
"US","US47",47,5,"Genevieve","US0703",4,97,2.64908481544931,64.2403067746457
"US","US47",47,5,"Kyle","US0706",1,33,2.76552140181123,91.2622062597705
"US","US47",47,5,"Rachel","US0707",1,14,4.00211044567288,56.0295462394203
"US","US47",47,5,"Rome","US0708",3,78,2.64908481544931,68.876205201682
"US","US47",47,5,"Sam","US0709",6,136,4.00211044567288,90.7145034352519
"US","US47",47,5,"Sierra","US0710",2,41,3.88567385931096,79.6563141158747
"US","US47",47,5,"Sol","US0711",2,39,2.64908481544931,51.6571539012615
"US","US47",47,5,"Sue","US0712",2,36,2.76552140181123,49.7793852326021
"US","US47",47,5,"Teeny","US0713",5,112,2.76552140181123,61.9476794005715
"US","US47",47,5,"Tiyana","US0714",2,39,2.76552140181123,53.9276673353189
"US","US47",47,6,"Andy","US0698",3,58,4.03183114575894,77.9487354846728
"US","US47",47,6,"Caroline","US0701",2,21,4.03183114575894,42.3342270304689
"US","US47",47,6,"Gabe","US0702",2,35,4.03183114575894,70.5570450507815
"US","US47",47,6,"Genevieve","US0703",3,54,6.8790257055552,123.822462699994
"US","US47",47,6,"Kyle","US0706",5,61,4.03183114575894,49.1883399782591
"US","US47",47,6,"Rachel","US0707",4,67,4.03183114575894,67.5331716914623
"US","US47",47,6,"Rome","US0708",7,149,5.68534643228896,121.016659773008
"US","US47",47,6,"Sam","US0709",3,61,4.03183114575894,81.9805666304318
"US","US47",47,6,"Sierra","US0710",2,25,4.03183114575894,50.3978893219868
"US","US47",47,6,"Sol","US0711",4,63,4.03183114575894,63.5013405457033
"US","US47",47,6,"Sue","US0712",5,92,4.03183114575894,74.1856930819645
"US","US47",47,6,"Teeny","US0713",3,37,4.03183114575894,49.7259174643603
"US","US47",47,6,"Tiyana","US0714",3,43,4.03183114575894,57.7895797558782
"US","US47",47,7,"Andy","US0698",5,116,3.69262424047713,85.6688823790694
"US","US47",47,7,"Caroline","US0701",3,40,3.69262424047713,49.2349898730284
"US","US47",47,7,"Gabe","US0702",4,49,3.69262424047713,45.2346469458448
"US","US47",47,7,"Genevieve","US0703",4,71,3.69262424047713,65.544080268469
"US","US47",47,7,"Kyle","US0706",2,19,3.69262424047713,35.0799302845327
"US","US47",47,7,"Rachel","US0707",7,165,3.69262424047713,87.0404285255323
"US","US47",47,7,"Sam","US0709",1,27,3.69262424047713,99.7008544928824
"US","US47",47,7,"Sierra","US0710",2,32,3.69262424047713,59.081987847634
"US","US47",47,7,"Sol","US0711",6,149,6.23287812497752,154.783140103608
"US","US47",47,7,"Sue","US0712",0,0,3.69262424047713,0
"US","US47",47,7,"Teeny","US0713",3,74,3.69262424047713,91.0847312651025
"US","US47",47,7,"Tiyana","US0714",3,85,4.33168845265525,122.731172825232
"US","US47",47,8,"Andy","US0698",2,92,4.00708334344749,184.325833798585
"US","US47",47,8,"Caroline","US0701",4,39,4.00708334344749,39.0690625986131
"US","US47",47,8,"Gabe","US0702",4,46,4.00708334344749,46.0814584496462
"US","US47",47,8,"Genevieve","US0703",3,47,4.00708334344749,62.777639047344
"US","US47",47,8,"Kyle","US0706",3,24,4.00708334344749,32.0566667475799
"US","US47",47,8,"Rachel","US0707",7,203,6.54733722794788,189.872779610489
"US","US47",47,8,"Sam","US0709",6,77,4.00708334344749,51.4242362409095
"US","US47",47,8,"Sierra","US0710",4,57,4.64614755562562,66.207602667665
"US","US47",47,8,"Sol","US0711",3,28,4.00708334344749,37.3994445388433
"US","US47",47,8,"Sue","US0712",1,16,4.00708334344749,64.1133334951599
"US","US47",47,8,"Teeny","US0713",3,47,4.00708334344749,62.777639047344
"US","US47",47,9,"Andy","US0698",9,163,4.32154244641786,78.2679354184567
"US","US47",47,9,"Caroline","US0701",3,52,4.32154244641786,74.9067357379095
"US","US47",47,9,"Gabe","US0702",7,126,4.32154244641786,77.7877640355214
"US","US47",47,9,"Genevieve","US0703",7,156,4.32154244641786,96.3086602344551
"US","US47",47,9,"Kyle","US0706",5,59,4.32154244641786,50.9942008677307
"US","US47",47,9,"Rachel","US0707",7,110,4.32154244641786,67.9099527294235
"US","US47",47,9,"Sam","US0709",11,168,4.32154244641786,66.0017391816545
"US","US47",47,9,"Sol","US0711",7,59,4.96060665859598,41.8108275510233
"US","US47",47,9,"Sue","US0712",2,26,4.32154244641786,56.1800518034321
"US","US47",47,9,"Teeny","US0713",4,36,4.32154244641786,38.8938820177607
"US","US47",47,10,"Andy","US0698",5,91,4.70843907359741,85.6935911394729
"US","US47",47,10,"Caroline","US0701",3,46,4.70843907359741,72.1960657951603
"US","US47",47,10,"Gabe","US0702",8,94,5.35748866409082,62.9504918030671
"US","US47",47,10,"Genevieve","US0703",9,154,4.70843907359741,80.5666241482224
"US","US47",47,10,"Kyle","US0706",2,35,5.74785955821963,100.587542268844
"US","US47",47,10,"Rachel","US0707",6,110,5.74785955821963,105.377425234027
"US","US47",47,10,"Sam","US0709",6,84,5.74785955821963,80.4700338150748
"US","US47",47,10,"Sue","US0712",3,34,4.70843907359741,53.3623095007707
"US","US47",47,10,"Teeny","US0713",7,229,4.70843907359741,154.033221121973
"US","US47",47,11,"Andy","US0698",7,129,4.95046065235859,91.2299177363225
"US","US47",47,11,"Caroline","US0701",6,117,4.95046065235859,96.5339827209924
"US","US47",47,11,"Genevieve","US0703",3,94,4.95046065235859,155.114433773902
"US","US47",47,11,"Kyle","US0706",3,82,5.58952486453671,152.780346297337
"US","US47",47,11,"Rachel","US0707",14,297,7.49071453685898,158.91015838908
"US","US47",47,11,"Sam","US0709",4,87,4.95046065235859,107.672519188799
"US","US47",47,11,"Sue","US0712",6,104,4.95046065235859,85.8079846408821
"US","US47",47,11,"Teeny","US0713",5,91,4.95046065235859,90.0983838729262
"US","US47",47,12,"Andy","US0698",9,167,5.26491975532895,97.6935110155483
"US","US47",47,12,"Caroline","US0701",5,102,5.90398396750707,120.441272937144
"US","US47",47,12,"Genevieve","US0703",9,248,5.26491975532895,145.077788813509
"US","US47",47,12,"Rachel","US0707",3,65,5.26491975532895,114.073261365461
"US","US47",47,12,"Sam","US0709",8,145,6.28834915557237,113.976328444749
"US","US47",47,12,"Sue","US0712",2,31,5.26491975532895,81.6062562075987
"US","US47",47,12,"Teeny","US0713",7,119,5.26491975532895,89.5036358405921
"US","US47",47,13,"Andy","US0698",5,117,8.45319604893027,197.804787544968
"US","US47",47,13,"Genevieve","US0703",11,204,8.45319604893027,156.768363089252
"US","US47",47,13,"Rachel","US0707",16,396,7.58446813550063,187.715586353641
"US","US47",47,13,"Sam","US0709",9,182,7.58446813550063,153.374800073457
"US","US47",47,13,"Sue","US0712",11,195,7.58446813550063,134.451935129329
"US","US47",47,13,"Teeny","US0713",7,185,7.58446813550063,200.446657866802
"US","US47",47,14,"Rachel","US0707",8,152,9.20114171518691,174.821692588551
"US","US47",47,14,"Sam","US0709",10,233,9.20114171518691,214.386601963855
"US","US47",47,14,"Sue","US0712",4,69,9.20114171518691,158.719694586974
"US","US47",47,14,"Teeny","US0713",6,71,9.20114171518691,108.880176963045
"US","US46",46,1,"Ben","US0680",3,32,2.8063694259405,29.934607210032
"US","US46",46,1,"Bhanu","US0681",9,150,4.48735765743994,74.7892942906656
"US","US46",46,1,"Charlie","US0682",8,89,2.8063694259405,31.2208598635881
"US","US46",46,1,"Jelinsky","US0683",7,128,10.609342167213,193.999399629038
"US","US46",46,1,"Hunter","US0684",2,63,2.96465041052624,93.3864879315765
"US","US46",46,1,"Jem","US0685",3,34,2.8063694259405,31.805520160659
"US","US46",46,1,"Jess","US0686",4,86,4.48735765743994,96.4781896349587
"US","US46",46,1,"Kenzie","US0687",4,119,4.48735765743994,133.498890308838
"US","US46",46,1,"Liz","US0688",2,24,2.96465041052624,35.5758049263149
"US","US46",46,1,"Maria","US0689",5,49,6.67677453066355,65.4323904005028
"US","US46",46,1,"Moriah","US0690",3,70,2.8063694259405,65.4819532719451
"US","US46",46,1,"Q","US0691",4,95,4.48735765743994,106.574744364199
"US","US46",46,1,"Randen","US0692",2,27,2.96465041052624,40.0227805421042
"US","US46",46,1,"Soda","US0693",5,67,2.96465041052624,39.7263155010516
"US","US46",46,1,"Tevin","US0694",7,177,6.83505551524928,172.829260885589
"US","US46",46,1,"Tiffany","US0695",8,158,12.228167866886,241.506315370999
"US","US46",46,1,"Tim","US0696",4,46,2.8063694259405,32.2732483983158
"US","US46",46,1,"Venus","US0697",3,72,2.96465041052624,71.1516098526297
"US","US46",46,2,"Ben","US0680",4,95,2.86688867744914,68.0886060894171
"US","US46",46,2,"Bhanu","US0681",3,42,4.47059009370722,62.5882613119011
"US","US46",46,2,"Charlie","US0682",6,111,2.86688867744914,53.0374405328091
"US","US46",46,2,"Hunter","US0684",1,23,2.86688867744914,65.9384395813303
"US","US46",46,2,"Jem","US0685",1,6,2.86688867744914,17.2013320646949
"US","US46",46,2,"Jess","US0686",5,86,6.61499273092585,113.777874971925
"US","US46",46,2,"Kenzie","US0687",10,229,4.47059009370722,102.376513145895
"US","US46",46,2,"Liz","US0688",1,29,2.86688867744914,83.1397716460251
"US","US46",46,2,"Maria","US0689",1,19,2.86688867744914,54.4708848715337
"US","US46",46,2,"Moriah","US0690",1,8,2.86688867744914,22.9351094195931
"US","US46",46,2,"Q","US0691",5,102,4.47059009370722,91.2000379116274
"US","US46",46,2,"Randen","US0692",7,132,6.55934412218492,123.690489161201
"US","US46",46,2,"Soda","US0693",2,34,2.86688867744914,48.7371075166354
"US","US46",46,2,"Tevin","US0694",2,40,2.86688867744914,57.3377735489829
"US","US46",46,2,"Tiffany","US0695",10,139,4.47059009370722,62.1412023025304
"US","US46",46,2,"Tim","US0696",2,22,2.86688867744914,31.5357754519406
"US","US46",46,2,"Venus","US0697",7,212,2.86688867744914,86.825771374174
"US","US46",46,3,"Ben","US0680",6,70,5.28813978753014,61.6949641878516
"US","US46",46,3,"Bhanu","US0681",13,249,5.28813978753014,101.288215930385
"US","US46",46,3,"Charlie","US0682",2,25,2.39359477759324,29.9199347199155
"US","US46",46,3,"Hunter","US0684",1,79,2.39359477759324,189.093987429866
"US","US46",46,3,"Jem","US0685",1,105,2.39359477759324,251.32745164729
"US","US46",46,3,"Kenzie","US0687",6,113,2.39359477759324,45.0793683113394
"US","US46",46,3,"Liz","US0688",4,62,2.39359477759324,37.1007190526952
"US","US46",46,3,"Maria","US0689",0,0,2.39359477759324,0
"US","US46",46,3,"Moriah","US0690",1,17,2.39359477759324,40.6911112190851
"US","US46",46,3,"Q","US0691",6,145,2.39359477759324,57.84520712517
"US","US46",46,3,"Randen","US0692",4,55,4.07294624047529,56.0030108065353
"US","US46",46,3,"Soda","US0693",0,0,2.39359477759324,0
"US","US46",46,3,"Tevin","US0694",0,0,2.39359477759324,0
"US","US46",46,3,"Tiffany","US0695",5,109,2.39359477759324,52.1803661515326
"US","US46",46,3,"Tim","US0696",0,0,2.39359477759324,0
"US","US46",46,3,"Venus","US0697",3,46,2.39359477759324,36.701786589763
"US","US46",46,4,"Ben","US0680",1,5,2.50292752900133,12.5146376450066
"US","US46",46,4,"Bhanu","US0681",10,144,5.50946844575492,79.3363456188708
"US","US46",46,4,"Charlie","US0682",2,42,2.50292752900133,52.5614781090278
"US","US46",46,4,"Hunter","US0684",1,11,2.61936411536324,28.8130052689957
"US","US46",46,4,"Jem","US0685",8,69,5.35012208879759,46.1448030158792
"US","US46",46,4,"Kenzie","US0687",7,114,3.8559531592249,62.796951450234
"US","US46",46,4,"Liz","US0688",2,34,2.61936411536324,44.5291899611752
"US","US46",46,4,"Maria","US0689",3,35,2.50292752900133,29.2008211716821
"US","US46",46,4,"Moriah","US0690",5,70,2.50292752900133,35.0409854060185
"US","US46",46,4,"Q","US0691",6,71,3.8559531592249,45.628779050828
"US","US46",46,4,"Soda","US0693",4,53,2.61936411536324,34.706574528563
"US","US46",46,4,"Tevin","US0694",4,93,2.61936411536324,60.9002156821954
"US","US46",46,4,"Tiffany","US0695",4,57,3.8559531592249,54.9473325189548
"US","US46",46,4,"Tim","US0696",0,0,2.50292752900133,0
"US","US46",46,4,"Venus","US0697",0,0,2.61936411536324,0
"US","US46",46,5,"Ben","US0680",4,67,3.88567385931096,65.0850371434585
"US","US46",46,5,"Charlie","US0682",7,122,3.88567385931096,67.7217444051338
"US","US46",46,5,"Hunter","US0684",10,234,8.34629292349113,195.303254409692
"US","US46",46,5,"Jem","US0685",7,172,8.38638370563725,206.065428195658
"US","US46",46,5,"Kenzie","US0687",4,98,2.64908481544931,64.902577978508
"US","US46",46,5,"Liz","US0688",1,7,2.64908481544931,18.5435937081451
"US","US46",46,5,"Maria","US0689",2,27,3.88567385931096,52.4565971006979
"US","US46",46,5,"Moriah","US0690",2,71,3.88567385931096,137.941422005539
"US","US46",46,5,"Q","US0691",4,68,2.64908481544931,45.0344418626382
"US","US46",46,5,"Soda","US0693",1,15,2.64908481544931,39.7362722317396
"US","US46",46,5,"Tevin","US0694",1,13,2.64908481544931,34.438102600841
"US","US46",46,5,"Tiffany","US0695",3,70,2.64908481544931,61.8119790271505
"US","US46",46,5,"Tim","US0696",4,70,3.88567385931096,67.9992925379418
"US","US46",46,5,"Venus","US0697",1,17,2.64908481544931,45.0344418626382
"US","US46",46,6,"Ben","US0680",1,8,3.37816513750676,27.0253211000541
"US","US46",46,6,"Charlie","US0682",3,30,3.37816513750676,33.7816513750676
"US","US46",46,6,"Hunter","US0684",8,120,5.91841902200716,88.7762853301073
"US","US46",46,6,"Kenzie","US0687",4,91,3.37816513750676,76.8532568782789
"US","US46",46,6,"Liz","US0688",0,0,3.37816513750676,0
"US","US46",46,6,"Maria","US0689",2,30,3.37816513750676,50.6724770626014
"US","US46",46,6,"Moriah","US0690",9,168,4.01722934968489,74.9882811941179
"US","US46",46,6,"Q","US0691",9,150,3.37816513750676,56.3027522917794
"US","US46",46,6,"Soda","US0693",1,22,3.37816513750676,74.3196330251488
"US","US46",46,6,"Tevin","US0694",5,70,3.37816513750676,47.2943119250947
"US","US46",46,6,"Tiffany","US0695",4,67,3.37816513750676,56.5842660532383
"US","US46",46,6,"Tim","US0696",6,125,3.37816513750676,70.3784403647242
"US","US46",46,6,"Venus","US0697",7,106,3.37816513750676,51.1550720822453
"US","US46",46,7,"Ben","US0680",4,59,3.69262424047713,54.4662075470376
"US","US46",46,7,"Charlie","US0682",6,155,3.69262424047713,95.3927928789925
"US","US46",46,7,"Hunter","US0684",2,38,3.69262424047713,70.1598605690654
"US","US46",46,7,"Kenzie","US0687",6,131,3.69262424047713,80.6222959170839
"US","US46",46,7,"Liz","US0688",1,20,3.69262424047713,73.8524848095425
"US","US46",46,7,"Maria","US0689",3,43,3.69262424047713,52.9276141135055
"US","US46",46,7,"Q","US0691",4,91,3.69262424047713,84.0072014708547
"US","US46",46,7,"Soda","US0693",2,33,4.33168845265525,71.4728594688116
"US","US46",46,7,"Tevin","US0694",4,97,3.69262424047713,89.5461378315703
"US","US46",46,7,"Tiffany","US0695",3,58,3.69262424047713,71.3907353158911
"US","US46",46,7,"Tim","US0696",1,22,4.33168845265525,95.2971459584155
"US","US46",46,7,"Venus","US0697",7,129,3.69262424047713,68.0497895745071
"US","US46",46,8,"Ben","US0680",1,21,4.32154244641786,90.752391374775
"US","US46",46,8,"Charlie","US0682",7,156,4.32154244641786,96.3086602344551
"US","US46",46,8,"Hunter","US0684",2,39,4.32154244641786,84.2700777051482
"US","US46",46,8,"Kenzie","US0687",2,36,4.32154244641786,77.7877640355214
"US","US46",46,8,"Liz","US0688",2,77,4.32154244641786,166.379384187087
"US","US46",46,8,"Maria","US0689",1,29,4.32154244641786,125.324730946118
"US","US46",46,8,"Q","US0691",11,266,4.32154244641786,104.502753704286
"US","US46",46,8,"Tevin","US0694",3,73,4.96060665859598,120.708095359169
"US","US46",46,8,"Tiffany","US0695",2,50,4.32154244641786,108.038561160446
"US","US46",46,8,"Venus","US0697",5,82,4.32154244641786,70.8732961212528
"US","US46",46,9,"Ben","US0680",3,43,4.63600154938822,66.4493555412312
"US","US46",46,9,"Charlie","US0682",3,65,4.63600154938822,100.446700236745
"US","US46",46,9,"Hunter","US0684",5,108,5.27506576156634,113.941420449833
"US","US46",46,9,"Kenzie","US0687",8,137,4.63600154938822,79.3915265332733
"US","US46",46,9,"Liz","US0688",3,57,4.63600154938822,88.0840294383762
"US","US46",46,9,"Maria","US0689",3,51,4.63600154938822,78.8120263395998
"US","US46",46,9,"Q","US0691",7,107,4.63600154938822,70.8645951120771
"US","US46",46,9,"Tiffany","US0695",4,65,4.63600154938822,75.3350251775586
"US","US46",46,9,"Venus","US0697",5,84,4.63600154938822,77.8848260297221
"US","US46",46,10,"Ben","US0680",2,43,4.95046065235859,106.43490402571
"US","US46",46,10,"Charlie","US0682",2,39,4.95046065235859,96.5339827209924
"US","US46",46,10,"Kenzie","US0687",4,110,4.95046065235859,136.137667939861
"US","US46",46,10,"Liz","US0688",11,275,4.95046065235859,123.761516308965
"US","US46",46,10,"Maria","US0689",8,146,4.95046065235859,90.3459069055442
"US","US46",46,10,"Q","US0691",5,83,5.973890052602,99.1665748731932
"US","US46",46,10,"Tiffany","US0695",4,118,5.58952486453671,164.890983503833
"US","US46",46,10,"Venus","US0697",0,0,4.95046065235859,0
"US","US46",46,11,"Ben","US0680",1,25,5.26491975532895,131.622993883224
"US","US46",46,11,"Charlie","US0682",16,353,5.26491975532895,116.157292101945
"US","US46",46,11,"Kenzie","US0687",9,205,5.26491975532895,119.923172204715
"US","US46",46,11,"Liz","US0688",2,30,5.26491975532895,78.9737963299342
"US","US46",46,11,"Maria","US0689",3,97,5.26491975532895,170.232405422303
"US","US46",46,11,"Q","US0691",4,55,5.26491975532895,72.3926466357731
"US","US46",46,11,"Venus","US0697",9,192,8.44423785200747,180.143740842826
"US","US46",46,12,"Ben","US0680",4,122,5.66655665296024,172.829977915287
"US","US46",46,12,"Charlie","US0682",10,242,6.70597713758246,162.284646729496
"US","US46",46,12,"Kenzie","US0687",5,165,5.66655665296024,186.996369547688
"US","US46",46,12,"Liz","US0688",5,142,5.66655665296024,160.930208944071
"US","US46",46,12,"Maria","US0689",12,236,5.66655665296024,111.442280841551
"US","US46",46,12,"Q","US0691",5,122,8.89555159489936,217.051458915544
"US","US46",46,13,"Ben","US0680",11,237,13.1678809433557,283.707980325028
"US","US46",46,13,"Charlie","US0682",11,222,13.1678809433557,265.751779038634
"US","US46",46,13,"Kenzie","US0687",5,115,13.1678809433557,302.861261697182
"US","US46",46,13,"Liz","US0688",8,154,13.1678809433557,253.481708159598
"US","US46",46,13,"Maria","US0689",5,84,13.1678809433557,221.220399848376
"US","US45",45,1,"Bruce","US0657",3,34,2.09671278949578,23.7627449476188
"US","US45",45,1,"Austin","US0663",2,86,5.10665067231268,219.585978909445
"US","US45",45,1,"Brando","US0664",3,42,2.09671278949578,29.3539790529409
"US","US45",45,1,"Brandon","US0665",6,99,3.35262353716777,55.3182883632682
"US","US45",45,1,"Dee","US0666",2,20,2.2149686975196,22.149686975196
"US","US45",45,1,"Drew","US0667",2,39,2.2149686975196,43.1918896016323
"US","US45",45,1,"Emily","US0668",6,117,3.35262353716777,65.3761589747715
"US","US45",45,1,"Hannah","US0669",4,44,5.03197500004982,55.3517250005481
"US","US45",45,1,"J. Maya","US0670",1,21,2.2149686975196,46.5143426479117
"US","US45",45,1,"Jake","US0671",5,49,2.09671278949578,20.5477853370586
"US","US45",45,1,"Julie","US0672",1,13,2.2149686975196,28.7945930677548
